V	MHz
0.0	64.42072284
0.004884004884	64.24638425
0.00976800976801	64.26665358
0.014652014652	64.32066916
0.019536019536	64.37433813
0.02442002442	64.39427594
0.029304029304	64.4479971
0.034188034188	64.4684192
0.039072039072	64.52125787
0.043956043956	64.57335659
0.04884004884	64.59347962
0.0537240537241	64.64765264
0.0586080586081	64.69466861
0.0634920634921	64.71932813
0.0683760683761	64.77200354
0.0732600732601	64.79150515
0.0781440781441	64.84364161
0.0830280830281	64.89246798
0.0879120879121	64.91712908
0.0927960927961	64.96985677
0.0976800976801	64.98922762
0.102564102564	65.04153315
0.107448107448	65.08998847
0.112332112332	65.11306154
0.117216117216	65.16474658
0.1221001221	65.18347553
0.126984126984	65.23521025
0.131868131868	65.28434633
0.136752136752	65.30656958
0.141636141636	65.35721525
0.14652014652	65.37656904
0.151404151404	65.42768561
0.156288156288	65.47669296
0.161172161172	65.49738816
0.166056166056	65.54857883
0.17094017094	65.56790808
0.175824175824	65.6192552
0.180708180708	65.66891834
0.185592185592	65.68951082
0.190476190476	65.74022774
0.19536019536	65.75926351
0.200244200244	65.80930149
0.205128205128	65.86023236
0.210012210012	65.87965764
0.214896214896	65.92976366
0.21978021978	65.94878394
0.224664224664	65.99864635
0.229548229548	66.04856849
0.234432234432	66.06711933
0.239316239316	66.11803565
0.2442002442	66.16375658
0.249084249084	66.18770755
0.253968253968	66.2377809
0.258852258852	66.25677041
0.263736263736	66.30620263
0.26862026862	66.35141749
0.273504273504	66.37423468
0.278388278388	66.42297839
0.283272283272	66.44197875
0.288156288156	66.49131097
0.29304029304	66.53685101
0.297924297924	66.55916783
0.302808302808	66.60781385
0.307692307692	66.62600384
0.312576312576	66.67449315
0.31746031746	66.71996301
0.322344322344	66.7420617
0.327228327228	66.79081065
0.332112332112	66.80962916
0.336996336996	66.85807568
0.34188034188	66.90471169
0.346764346764	66.92478949
0.351648351648	66.97316961
0.356532356532	66.99082931
0.361416361416	67.03963687
0.3663003663	67.08668458
0.371184371184	67.10590009
0.376068376068	67.15380798
0.380952380952	67.1723049
0.385836385836	67.21993421
0.39072039072	67.26682969
0.395604395604	67.28566399
0.400488400488	67.33510285
0.405372405372	67.35291585
0.410256410256	67.40040077
0.41514041514	67.44770469
0.420024420024	67.46552344
0.424908424908	67.51317686
0.429792429792	67.53111763
0.434676434676	67.57770842
0.43956043956	67.62567293
0.444444444444	67.64308717
0.449328449328	67.68977808
0.454212454212	67.73163216
0.459096459096	67.75411188
0.46398046398	67.80141633
0.468864468864	67.8179455
0.473748473748	67.86462542
0.478632478632	67.9074062
0.483516483516	67.92896218
0.4884004884	67.97632622
0.493284493284	67.99298045
0.498168498168	68.0398898
0.503052503053	68.08303063
0.507936507937	68.10341147
0.512820512821	68.14926988
0.517704517705	68.16681826
0.522588522589	68.21397991
0.527472527473	68.25737704
0.532356532357	68.27689406
0.537240537241	68.32285045
0.542124542125	68.34009952
0.547008547009	68.38578311
0.551892551893	68.43099451
0.556776556777	68.45023075
0.561660561661	68.49626176
0.566544566545	68.51330603
0.571428571429	68.55904717
0.576312576313	68.60375388
0.581196581197	68.62197538
0.586080586081	68.66699157
0.590964590965	68.68379645
0.595848595849	68.72859418
0.600732600733	68.77413452
0.605616605617	68.79153149
0.610500610501	68.83616636
0.615384615385	68.85298778
0.620268620269	68.89796981
0.625152625153	68.9420427
0.630036630037	68.9604832
0.634920634921	69.00665466
0.639804639805	69.04702568
0.644688644689	69.06910278
0.649572649573	69.1135951
0.654456654457	69.13068476
0.659340659341	69.17536944
0.664224664225	69.2157334
0.669108669109	69.23631448
0.673992673993	69.2816123
0.678876678877	69.29794457
0.683760683761	69.34217825
0.688644688645	69.38293875
0.693528693529	69.40268344
0.698412698413	69.44701995
0.703296703297	69.46379941
0.708180708181	69.50820213
0.713064713065	69.55034499
0.717948717949	69.5692691
0.722832722833	69.61300664
0.727716727717	69.63037339
0.732600732601	69.67389988
0.737484737485	69.71587914
0.742368742369	69.73392735
0.747252747253	69.77742474
0.752136752137	69.79405638
0.757020757021	69.83775649
0.761904761905	69.87994804
0.766788766789	69.89772291
0.771672771673	69.93852871
0.776556776557	69.95566597
0.781440781441	70.00005202
0.786324786325	70.04180317
0.791208791209	70.05875317
0.796092796093	70.10223747
0.800976800977	70.11914386
0.805860805861	70.16219227
0.810744810745	70.20529278
0.815628815629	70.22124801
0.820512820513	70.26388997
0.825396825397	70.28055045
0.830280830281	70.32325521
0.835164835165	70.3662922
0.840048840049	70.38215761
0.844932844933	70.42441861
0.849816849817	70.46347119
0.854700854701	70.48389344
0.859584859585	70.52623539
0.864468864469	70.54308213
0.869352869353	70.58619438
0.874236874237	70.62535362
0.879120879121	70.64520033
0.884004884005	70.68754443
0.888888888889	70.70392338
0.893772893773	70.74622554
0.898656898657	70.7854586
0.903540903541	70.80413322
0.908424908425	70.84680229
0.913308913309	70.86303755
0.918192918193	70.90508499
0.923076923077	70.94466507
0.927960927961	70.96285367
0.932844932845	71.00491396
0.937728937729	71.02061081
0.942612942613	71.0626132
0.947496947497	71.10378708
0.952380952381	71.12138259
0.957264957265	71.16344315
0.962148962149	71.17939646
0.967032967033	71.22141621
0.971916971917	71.26291988
0.976800976801	71.27898232
0.981684981685	71.32087037
0.986568986569	71.33704501
0.991452991453	71.37905725
0.996336996337	71.42105491
1.00122100122	71.43640169
1.00610500611	71.4785667
1.01098901099	71.49454909
1.01587301587	71.53602374
1.02075702076	71.57866819
1.02564102564	71.59442699
1.03052503053	71.63608242
1.03540903541	71.6743307
1.04029304029	71.69413742
