V	%
0.00976800976801	0.0
0.014652014652	0.00286706534654
0.019536019536	0.00286706534654
0.02442002442	0.00267480844548
0.029304029304	0.00289583451613
0.034188034188	0.00292459490818
0.039072039072	0.00288624625583
0.043956043956	0.00291110592763
0.04884004884	0.00291397823688
0.0537240537241	0.00291397823688
0.0586080586081	0.00291903379006
0.0634920634921	0.0029265542522
0.0683760683761	0.00293802790865
0.0732600732601	0.00295586500031
0.0781440781441	0.00297813731482
0.0830280830281	0.00300725523203
0.0879120879121	0.00304678615833
0.0927960927961	0.0030954766823
0.0976800976801	0.00315621927161
0.102564102564	0.00322698928372
0.107448107448	0.00331540360945
0.112332112332	0.00342387258446
0.117216117216	0.0035541317654
0.1221001221	0.00370164962457
0.126984126984	0.00387635701228
0.131868131868	0.00407767553323
0.136752136752	0.00431225779234
0.141636141636	0.00457335467787
0.14652014652	0.00487774279081
0.151404151404	0.00521105592776
0.156288156288	0.00558611760641
0.161172161172	0.00602500717179
0.166056166056	0.00652328959929
0.17094017094	0.00706698433143
0.175824175824	0.00780254981955
0.180708180708	0.0082927474101
0.185592185592	0.00901463921742
0.190476190476	0.00980355159536
0.19536019536	0.0106652270791
0.200244200244	0.0115776450786
0.205128205128	0.0125934652205
0.210012210012	0.0136715167619
0.214896214896	0.0148654153739
0.21978021978	0.0161320771672
0.224664224664	0.0175346943808
0.229548229548	0.0189966687813
0.234432234432	0.0205630040872
0.239316239316	0.0223437989442
0.2442002442	0.0242768246333
0.249084249084	0.026236657856
0.253968253968	0.0283132932501
0.258852258852	0.030502906335
0.263736263736	0.0329529355625
0.26862026862	0.0355331739374
0.273504273504	0.0381986274065
0.278388278388	0.0409636472109
0.283272283272	0.0440216338307
0.288156288156	0.0487233149518
0.29304029304	0.0508996371588
0.297924297924	0.0541401625317
0.302808302808	0.057946332035
0.307692307692	0.0618675523455
0.312576312576	0.0661051625647
0.31746031746	0.0705057515482
0.322344322344	0.0751747851159
0.327228327228	0.0800163824352
0.332112332112	0.0852031412375
0.336996336996	0.0905337005233
0.34188034188	0.0961902343275
0.346764346764	0.101971391089
0.351648351648	0.108059352773
0.356532356532	0.114444522308
0.361416361416	0.12129947553
0.3663003663	0.128192767945
0.371184371184	0.135421615336
0.376068376068	0.142755933077
0.380952380952	0.150809297409
0.385836385836	0.158929784592
0.39072039072	0.16732829304
0.395604395604	0.176465025982
0.400488400488	0.186176996348
0.405372405372	0.196109487872
0.410256410256	0.206329598107
0.41514041514	0.216405881808
0.420024420024	0.22720122909
0.424908424908	0.238466343446
0.429792429792	0.249999898232
0.434676434676	0.261485551113
0.43956043956	0.273872381201
0.444444444444	0.286690656535
0.449328449328	0.300017072117
0.454212454212	0.313554411033
0.459096459096	0.327753245462
0.46398046398	0.342086308979
0.468864468864	0.356985029086
0.473748473748	0.373062999391
0.478632478632	0.389994244619
0.483516483516	0.406839198156
0.4884004884	0.423856735832
0.493284493284	0.455481772273
0.498168498168	0.461826858689
0.503052503053	0.479804601644
0.507936507937	0.498455139955
0.512820512821	0.517298140673
0.517704517705	0.538159969198
0.522588522589	0.560079212072
0.527472527473	0.582190788985
0.532356532357	0.603533354441
0.537240537241	0.626798595786
0.542124542125	0.650544506104
0.547008547009	0.675059529818
0.551892551893	0.700920552002
0.556776556777	0.727165955322
0.561660561661	0.753892167309
0.566544566545	0.78052223493
0.571428571429	0.808209784862
0.576312576313	0.837243261528
0.581196581197	0.866468966518
0.586080586081	0.895983255628
0.590964590965	0.925401324861
0.595848595849	0.957607327745
0.600732600733	0.99087082049
0.605616605617	1.02403816509
0.610500610501	1.05739787394
0.615384615385	1.09181500091
0.620268620269	1.12603996752
0.625152625153	1.1614185004
0.630036630037	1.20073874085
0.634920634921	1.23938594809
0.639804639805	1.27841774412
0.644688644689	1.31841088187
0.649572649573	1.35907691313
0.654456654457	1.40051226168
0.659340659341	1.44137045331
0.664224664225	1.48376700387
0.669108669109	1.52664429137
0.673992673993	1.57134824632
0.678876678877	1.61643679005
0.683760683761	1.66229410738
0.688644688645	1.71122800667
0.693528693529	1.76189256117
0.698412698413	1.81361432993
0.703296703297	1.86302883023
0.708180708181	1.91436628203
0.713064713065	1.96637662735
0.717948717949	2.02079052897
0.722832722833	2.07578090034
0.727716727717	2.12942575652
0.732600732601	2.18730028143
0.737484737485	2.24411759586
0.742368742369	2.30295359841
0.747252747253	2.3638085609
0.752136752137	2.42524027255
0.757020757021	2.48849851572
0.761904761905	2.55233391581
0.766788766789	2.61116991836
0.771672771673	2.6740438408
0.776556776557	2.73980192055
0.781440781441	2.8062327579
0.786324786325	2.87650922264
0.791208791209	2.95015030223
0.796092796093	3.02590662961
0.800976800977	3.10464325865
0.805860805861	3.17934168841
0.810744810745	3.25461727885
0.815628815629	3.32873937098
0.820512820513	3.40536075224
0.825396825397	3.4845778426
0.830280830281	3.5694673675
0.835164835165	3.65512552252
0.840048840049	3.74270690465
0.844932844933	3.83019187814
0.849816849817	3.9204648117
0.854700854701	4.00535407608
0.859584859585	4.09216626554
0.864468864469	4.18388145898
0.869352869353	4.4212113251
0.874236874237	4.3935197089
0.879120879121	4.47946080359
0.884004884005	4.57399640796
0.888888888889	4.67139693699
0.893772893773	4.77070695013
0.898656898657	4.86906261765
0.903540903541	4.9721927317
0.908424908425	5.07532280799
0.913308913309	5.18322566957
0.918192918193	5.28540200432
0.923076923077	5.39903467746
0.927960927961	5.51553370996
0.932844932845	5.63203213837
0.937728937729	5.7418464096
0.942612942613	5.85643456102
0.947496947497	5.97197811523
0.952380952381	6.09325099017
