V	%
0.004	0.0
0.008	0.000222419696948
0.012	0.00124663082356
0.016	0.00399615637512
0.02	0.00989007732315
0.024	0.0206007759841
0.028	0.038575094196
0.032	0.0657059547967
0.036	0.104742672109
0.04	0.159348932657
0.044	0.233368640733
0.048	0.329943911199
0.052	0.452564812423
0.056	0.604643584797
0.06	0.797437656037
0.064	1.02123940258
0.068	1.28621426206
0.072	1.60328593411
0.076	1.96797889123
0.08	2.3846627585
0.084	2.8739149966
0.088	3.44600711319
0.092	4.08622311056
0.096	4.76427007614
0.1	5.53988595233
0.104	6.37678912359
0.108	7.33221864035
0.112	8.3968412282
0.116	9.51782031145
0.12	10.7418265919
0.124	12.0850648149
0.128	13.426539953
0.132	14.8506139116
0.136	16.4157594535
0.14	18.0657877884
0.144	19.8364593299
0.148	21.5997366622
0.152	23.4877004876
0.156	25.5271279155
0.16	27.5609128363
0.164	29.7070626631
0.168	32.0671984269
0.172	34.3753728376
0.176	36.7770689268
0.18	39.5115638949
0.184	41.7198425796
0.188	44.2990936166
0.192	46.9135029981
0.196	49.4118764344
0.2	51.9559638892
0.204	54.5932381363
0.208	57.4256601908
0.212	60.3477627005
0.216	62.9164629519
0.22	65.4412068924
0.224	68.3246328487
0.228	70.9829981919
0.232	73.5710370691
0.236	76.0518299364
0.24	78.6873461266
0.244	81.0626461525
0.248	83.1654344399
0.252	85.1134892786
0.256	87.3833017005
0.26	89.141477665
0.264	90.8416482268
0.268	92.267523504
0.272	93.1782612242
0.276	94.1610890539
0.28	95.2757805784
0.284	95.4779658509
0.288	95.7768638062
0.292	96.5188088599
0.296	96.4572670918
0.3	96.4256325426
0.304	97.7038320879
0.308	97.9728332993
0.312	98.3139040192
0.316	98.6497208202
0.32	98.8360937065
0.324	98.9661989953
0.328	98.7253266943
0.332	98.5037930193
0.336	98.9872956781
0.34	98.6004955762
0.344	98.7464233771
0.348	99.7239669103
0.352	99.2193675687
0.356	99.4655241662
0.36	99.2334421497
0.364	99.2053031135
0.368	98.8571799142
0.372	98.66730104
0.376	99.3529990972
0.38	100.0
